UTMx512,UTMy361,Z,Longitude,Latitude,Elevation
5963.413,-6876.265,642.899,-121.157,45.010,642.899
5990.382,-6876.103,717.801,-121.155,45.010,717.801
6017.520,-6875.940,827.650,-121.152,45.010,827.650
6044.489,-6875.778,889.817,-121.150,45.010,889.817
6071.458,-6875.614,875.369,-121.148,45.010,875.369
6098.596,-6875.449,863.713,-121.146,45.010,863.713
6125.565,-6875.284,881.413,-121.144,45.010,881.413
6152.704,-6875.117,924.109,-121.141,45.010,924.109
6179.673,-6874.951,948.399,-121.139,45.010,948.399
6206.810,-6874.783,923.171,-121.137,45.010,923.171
6233.779,-6874.615,850.726,-121.135,45.010,850.726
6260.749,-6874.446,779.240,-121.133,45.010,779.240
6287.887,-6874.276,777.975,-121.130,45.010,777.975
6315.024,-6874.105,812.687,-121.128,45.010,812.687
6341.994,-6873.935,799.030,-121.126,45.010,799.030
6368.963,-6873.763,736.390,-121.124,45.010,736.390
6396.101,-6873.589,695.643,-121.122,45.010,695.643
6423.071,-6873.417,724.081,-121.119,45.010,724.081
6450.208,-6873.242,791.566,-121.117,45.010,791.566
6477.178,-6873.067,785.840,-121.115,45.010,785.840
6504.315,-6872.892,717.399,-121.113,45.010,717.399
6531.284,-6872.715,638.192,-121.111,45.010,638.192
6558.254,-6872.539,575.938,-121.108,45.010,575.938
6585.391,-6872.360,573.202,-121.106,45.010,573.202
6612.361,-6872.182,647.167,-121.104,45.010,647.167
6639.499,-6872.002,735.584,-121.102,45.010,735.584
6666.468,-6871.823,812.686,-121.100,45.010,812.686
6693.606,-6871.642,852.060,-121.098,45.010,852.060
6720.575,-6871.461,880.233,-121.095,45.010,880.233
6747.544,-6871.279,923.478,-121.093,45.010,923.478
6774.682,-6871.095,986.660,-121.091,45.010,986.660
6801.820,-6870.911,1021.590,-121.089,45.010,1021.590
6828.789,-6870.728,1036.273,-121.087,45.010,1036.273
6855.759,-6870.542,1069.934,-121.084,45.010,1069.934
6882.896,-6870.356,1034.907,-121.082,45.010,1034.907
6909.865,-6870.170,965.647,-121.080,45.010,965.647
-6909.601,-6831.844,1147.497,-122.200,45.012,1147.497
-6882.632,-6832.031,1254.017,-122.198,45.012,1254.017
-6855.496,-6832.217,1315.247,-122.196,45.012,1315.247
-6828.527,-6832.402,1283.677,-122.193,45.012,1283.677
-6801.559,-6832.585,1238.378,-122.191,45.012,1238.378
-6774.423,-6832.770,1177.952,-122.189,45.012,1177.952
-6747.286,-6832.953,1124.876,-122.187,45.012,1124.876
-6720.317,-6833.135,1104.968,-122.185,45.012,1104.968
-6693.349,-6833.316,1095.679,-122.182,45.012,1095.679
-6666.212,-6833.498,1080.374,-122.180,45.012,1080.374
-6639.244,-6833.677,1057.744,-122.178,45.012,1057.744
-6612.107,-6833.856,1032.941,-122.176,45.012,1032.941
-6585.139,-6834.035,979.434,-122.174,45.012,979.434
-6558.002,-6834.213,958.158,-122.172,45.012,958.158
-6531.034,-6834.390,999.051,-122.169,45.012,999.051
-6504.066,-6834.565,1055.937,-122.167,45.012,1055.937
-6476.929,-6834.742,1068.613,-122.165,45.012,1068.613
-6449.960,-6834.917,1094.580,-122.163,45.012,1094.580
-6422.824,-6835.091,1097.384,-122.161,45.012,1097.384
-6395.855,-6835.264,1098.377,-122.158,45.012,1098.377
-6368.719,-6835.437,1147.870,-122.156,45.012,1147.870
-6341.751,-6835.609,1201.173,-122.154,45.012,1201.173
-6314.614,-6835.780,1242.709,-122.152,45.012,1242.709
-6287.646,-6835.951,1234.515,-122.150,45.012,1234.515
-6260.509,-6836.121,1216.600,-122.147,45.012,1216.600
-6233.541,-6836.289,1226.700,-122.145,45.012,1226.700
-6206.572,-6836.457,1291.729,-122.143,45.012,1291.729
-6179.436,-6836.625,1358.424,-122.141,45.012,1358.424
-6152.467,-6836.792,1405.603,-122.139,45.012,1405.603
-6125.331,-6836.958,1462.935,-122.136,45.012,1462.935
-6098.362,-6837.123,1418.914,-122.134,45.012,1418.914
-6071.225,-6837.289,1329.953,-122.132,45.012,1329.953
-6044.257,-6837.452,1271.542,-122.130,45.012,1271.542
-6017.289,-6837.614,1217.827,-122.128,45.012,1217.827
-5990.152,-6837.777,1166.469,-122.125,45.012,1166.469
-5963.015,-6837.940,1125.909,-122.123,45.012,1125.909
-5936.047,-6838.100,1101.052,-122.121,45.012,1101.052
-5909.079,-6838.260,1140.757,-122.119,45.012,1140.757
-5881.942,-6838.420,1183.541,-122.117,45.012,1183.541
-5854.974,-6838.578,1207.128,-122.115,45.012,1207.128
-5827.837,-6838.737,1219.061,-122.112,45.012,1219.061
-5800.869,-6838.894,1212.785,-122.110,45.012,1212.785
-5773.732,-6839.051,1205.100,-122.108,45.012,1205.100
-5746.764,-6839.207,1205.957,-122.106,45.012,1205.957
-5719.796,-6839.361,1220.459,-122.104,45.012,1220.459
-5692.659,-6839.516,1208.886,-122.101,45.012,1208.886
-5665.690,-6839.669,1164.855,-122.099,45.012,1164.855
-5638.554,-6839.823,1107.108,-122.097,45.012,1107.108
-5611.585,-6839.974,1041.326,-122.095,45.012,1041.326
-5584.449,-6840.126,971.026,-122.093,45.012,971.026
-5557.481,-6840.276,911.773,-122.090,45.012,911.773
-5530.512,-6840.426,872.101,-122.088,45.012,872.101
-5503.375,-6840.576,849.845,-122.086,45.012,849.845
-5476.239,-6840.725,834.200,-122.084,45.012,834.200
-5449.271,-6840.873,816.824,-122.082,45.012,816.824
-5422.302,-6841.019,792.029,-122.079,45.012,792.029
-5395.165,-6841.166,772.436,-122.077,45.012,772.436
-5368.197,-6841.311,753.913,-122.075,45.012,753.913
-5341.061,-6841.457,718.944,-122.073,45.012,718.944
-5314.092,-6841.601,686.656,-122.071,45.012,686.656
-5286.955,-6841.744,660.266,-122.068,45.012,660.266
-5259.987,-6841.886,632.729,-122.066,45.012,632.729
-5233.019,-6842.028,623.716,-122.064,45.012,623.716
-5205.882,-6842.170,538.646,-122.062,45.012,538.646
-5178.914,-6842.310,513.576,-122.060,45.012,513.576
-5151.777,-6842.450,612.150,-122.058,45.012,612.150
-5124.809,-6842.588,635.750,-122.055,45.012,635.750
-5097.672,-6842.728,614.827,-122.053,45.012,614.827
-5070.704,-6842.865,612.472,-122.051,45.012,612.472
-5043.736,-6843.001,624.151,-122.049,45.012,624.151
-5016.598,-6843.138,635.027,-122.047,45.012,635.027
-4989.462,-6843.273,639.583,-122.044,45.012,639.583
-4962.493,-6843.408,642.772,-122.042,45.012,642.772
-4935.525,-6843.542,653.724,-122.040,45.012,653.724
-4908.389,-6843.675,675.338,-122.038,45.012,675.338
-4881.420,-6843.807,698.057,-122.036,45.012,698.057
-4854.284,-6843.939,718.864,-122.033,45.012,718.864
-4827.315,-6844.070,727.397,-122.031,45.012,727.397
-4800.179,-6844.200,736.721,-122.029,45.012,736.721
-4773.210,-6844.330,762.159,-122.027,45.012,762.159
-4746.242,-6844.458,809.381,-122.025,45.012,809.381
-4719.105,-6844.586,842.821,-122.022,45.012,842.821
-4692.137,-6844.713,839.066,-122.020,45.012,839.066
-4665.000,-6844.840,840.838,-122.018,45.012,840.838
-4637.863,-6844.967,805.320,-122.016,45.012,805.320
-4610.895,-6845.091,761.263,-122.014,45.012,761.263
-4583.927,-6845.215,756.543,-122.012,45.012,756.543
-4556.959,-6845.339,794.365,-122.009,45.012,794.365
-4529.822,-6845.462,797.294,-122.007,45.012,797.294
-4502.685,-6845.584,752.707,-122.005,45.012,752.707
-4475.717,-6845.706,734.824,-122.003,45.012,734.824
-4448.749,-6845.826,722.779,-122.001,45.012,722.779
-4421.612,-6845.947,626.706,-121.998,45.012,626.706
-4394.644,-6846.065,680.940,-121.996,45.012,680.940
-4367.507,-6846.185,731.920,-121.994,45.012,731.920
-4340.539,-6846.302,748.346,-121.992,45.012,748.346
-4313.401,-6846.419,720.927,-121.990,45.012,720.927
-4286.434,-6846.536,701.595,-121.987,45.012,701.595
-4259.465,-6846.651,731.578,-121.985,45.012,731.578
-4232.329,-6846.766,757.665,-121.983,45.012,757.665
-4205.360,-6846.880,786.588,-121.981,45.012,786.588
-4178.223,-6846.994,837.328,-121.979,45.012,837.328
-4151.087,-6847.107,872.828,-121.976,45.012,872.828
-4124.119,-6847.219,930.079,-121.974,45.012,930.079
-4097.150,-6847.330,973.873,-121.972,45.012,973.873
-4070.013,-6847.440,973.635,-121.970,45.012,973.635
-4043.045,-6847.550,959.923,-121.968,45.012,959.923
-4015.908,-6847.659,935.996,-121.965,45.012,935.996
-3988.940,-6847.767,918.518,-121.963,45.012,918.518
-3961.803,-6847.875,920.245,-121.961,45.012,920.245
-3934.835,-6847.981,931.276,-121.959,45.012,931.276
-3907.867,-6848.087,937.666,-121.957,45.012,937.666
-3880.730,-6848.193,941.415,-121.955,45.012,941.415
-3853.593,-6848.298,934.816,-121.952,45.012,934.816
-3826.625,-6848.401,918.576,-121.950,45.012,918.576
-3799.657,-6848.504,902.886,-121.948,45.012,902.886
-3772.688,-6848.607,893.329,-121.946,45.012,893.329
-3745.552,-6848.708,888.506,-121.944,45.012,888.506
-3718.415,-6848.810,878.573,-121.941,45.012,878.573
-3691.447,-6848.910,860.000,-121.939,45.012,860.000
-3664.310,-6849.010,839.796,-121.937,45.012,839.796
-3637.342,-6849.108,826.238,-121.935,45.012,826.238
-3610.373,-6849.206,817.927,-121.933,45.012,817.927
-3583.237,-6849.304,800.188,-121.930,45.012,800.188
-3556.268,-6849.400,764.193,-121.928,45.012,764.193
-3529.132,-6849.496,727.909,-121.926,45.012,727.909
-3502.163,-6849.591,684.010,-121.924,45.012,684.010
-3475.026,-6849.686,656.710,-121.922,45.012,656.710
-3448.058,-6849.779,644.222,-121.919,45.012,644.222
-3421.090,-6849.872,634.661,-121.917,45.012,634.661
-3393.953,-6849.964,630.922,-121.915,45.012,630.922
-3366.817,-6850.056,631.058,-121.913,45.012,631.058
-3339.848,-6850.146,632.670,-121.911,45.012,632.670
-3312.880,-6850.236,635.310,-121.908,45.012,635.310
-3285.743,-6850.326,641.718,-121.906,45.012,641.718
-3258.775,-6850.414,652.624,-121.904,45.012,652.624
-3231.638,-6850.502,659.605,-121.902,45.012,659.605
-3204.670,-6850.589,661.763,-121.900,45.012,661.763
-3177.533,-6850.676,666.760,-121.898,45.012,666.760
-3150.565,-6850.761,681.577,-121.895,45.012,681.577
-3123.597,-6850.846,706.492,-121.893,45.012,706.492
-3096.460,-6850.930,729.551,-121.891,45.012,729.551
-3069.492,-6851.013,754.986,-121.889,45.012,754.986
-3042.355,-6851.096,796.497,-121.887,45.012,796.497
-3015.386,-6851.178,855.122,-121.884,45.012,855.122
-2988.250,-6851.260,911.826,-121.882,45.012,911.826
-2961.281,-6851.340,961.165,-121.880,45.012,961.165
-2934.313,-6851.419,1008.887,-121.878,45.012,1008.887
-2907.177,-6851.499,1032.204,-121.876,45.012,1032.204
-2880.040,-6851.577,1012.470,-121.873,45.012,1012.470
-2853.071,-6851.654,966.341,-121.871,45.012,966.341
-2826.103,-6851.731,934.944,-121.869,45.012,934.944
-2798.966,-6851.807,950.054,-121.867,45.012,950.054
-2771.998,-6851.883,978.307,-121.865,45.012,978.307
-2744.861,-6851.958,1006.587,-121.862,45.012,1006.587
-2717.893,-6852.031,1032.182,-121.860,45.012,1032.182
-2690.756,-6852.105,1060.210,-121.858,45.012,1060.210
-2663.788,-6852.177,1090.024,-121.856,45.012,1090.024
-2636.820,-6852.248,1114.929,-121.854,45.012,1114.929
-2609.683,-6852.319,1139.156,-121.852,45.012,1139.156
-2582.715,-6852.390,1164.071,-121.849,45.012,1164.071
-2555.578,-6852.459,1187.723,-121.847,45.012,1187.723
-2528.610,-6852.528,1219.251,-121.845,45.012,1219.251
-2501.473,-6852.596,1269.566,-121.843,45.012,1269.566
-2474.505,-6852.663,1339.001,-121.841,45.012,1339.001
-2447.536,-6852.729,1409.166,-121.838,45.012,1409.166
-2420.400,-6852.796,1450.207,-121.836,45.012,1450.207
-2393.263,-6852.861,1441.334,-121.834,45.012,1441.334
-2366.295,-6852.925,1406.565,-121.832,45.012,1406.565
-2339.326,-6852.989,1381.806,-121.830,45.012,1381.806
-2312.190,-6853.052,1360.421,-121.827,45.012,1360.421
-2285.221,-6853.114,1334.703,-121.825,45.012,1334.703
-2258.084,-6853.176,1304.664,-121.823,45.012,1304.664
-2231.116,-6853.236,1283.071,-121.821,45.012,1283.071
-2203.979,-6853.296,1277.737,-121.819,45.012,1277.737
-2177.011,-6853.355,1295.565,-121.816,45.012,1295.565
-2150.043,-6853.414,1326.332,-121.814,45.012,1326.332
-2122.906,-6853.472,1353.467,-121.812,45.012,1353.467
-2095.938,-6853.529,1363.496,-121.810,45.012,1363.496
-2068.801,-6853.585,1364.726,-121.808,45.012,1364.726
-2041.833,-6853.641,1359.820,-121.805,45.012,1359.820
-2014.696,-6853.696,1361.977,-121.803,45.012,1361.977
-1987.728,-6853.750,1368.361,-121.801,45.012,1368.361
-1960.760,-6853.803,1377.112,-121.799,45.012,1377.112
-1933.623,-6853.856,1385.603,-121.797,45.012,1385.603
-1906.486,-6853.908,1391.484,-121.795,45.012,1391.484
-1879.518,-6853.959,1391.555,-121.792,45.012,1391.555
-1852.550,-6854.009,1386.905,-121.790,45.012,1386.905
-1825.413,-6854.060,1380.802,-121.788,45.012,1380.802
-1798.445,-6854.108,1373.427,-121.786,45.012,1373.427
-1771.308,-6854.157,1365.672,-121.784,45.012,1365.672
-1744.340,-6854.205,1363.567,-121.781,45.012,1363.567
-1717.203,-6854.251,1364.391,-121.779,45.012,1364.391
-1690.235,-6854.297,1339.573,-121.777,45.012,1339.573
-1663.266,-6854.342,1296.541,-121.775,45.012,1296.541
-1636.130,-6854.387,1257.876,-121.773,45.012,1257.876
-1608.993,-6854.431,1233.101,-121.770,45.012,1233.101
-1582.025,-6854.474,1222.635,-121.768,45.012,1222.635
-1555.056,-6854.517,1217.228,-121.766,45.012,1217.228
-1527.919,-6854.559,1211.082,-121.764,45.012,1211.082
-1500.951,-6854.599,1199.176,-121.762,45.012,1199.176
-1473.814,-6854.640,1181.266,-121.759,45.012,1181.266
-1446.846,-6854.679,1164.381,-121.757,45.012,1164.381
-1419.709,-6854.718,1148.982,-121.755,45.012,1148.982
-1392.741,-6854.756,1132.951,-121.753,45.012,1132.951
-1365.773,-6854.793,1119.120,-121.751,45.012,1119.120
-1338.636,-6854.830,1110.961,-121.748,45.012,1110.961
-1311.668,-6854.866,1103.590,-121.746,45.012,1103.590
-1284.531,-6854.901,1096.565,-121.744,45.012,1096.565
-1257.563,-6854.935,1101.349,-121.742,45.012,1101.349
-1230.426,-6854.969,1102.429,-121.740,45.012,1102.429
-1203.458,-6855.001,1091.257,-121.738,45.012,1091.257
-1176.490,-6855.034,1088.374,-121.735,45.012,1088.374
-1149.353,-6855.065,1093.667,-121.733,45.012,1093.667
-1122.216,-6855.096,1097.418,-121.731,45.012,1097.418
-1095.248,-6855.126,1098.461,-121.729,45.012,1098.461
-1068.279,-6855.155,1097.818,-121.727,45.012,1097.818
-1041.143,-6855.184,1092.756,-121.724,45.012,1092.756
-1014.174,-6855.212,1085.873,-121.722,45.012,1085.873
-987.038,-6855.239,1083.954,-121.720,45.012,1083.954
-960.069,-6855.265,1083.727,-121.718,45.012,1083.727
-932.933,-6855.291,1086.630,-121.716,45.012,1086.630
-905.964,-6855.315,1090.840,-121.713,45.012,1090.840
-878.996,-6855.340,1095.635,-121.711,45.012,1095.635
-851.859,-6855.363,1100.492,-121.709,45.012,1100.492
-824.891,-6855.386,1099.163,-121.707,45.012,1099.163
-797.754,-6855.408,1088.544,-121.705,45.012,1088.544
-770.618,-6855.429,1087.245,-121.702,45.012,1087.245
-743.649,-6855.450,1088.881,-121.700,45.012,1088.881
-716.681,-6855.469,1087.245,-121.698,45.012,1087.245
-689.713,-6855.488,1084.835,-121.696,45.012,1084.835
-662.576,-6855.506,1084.248,-121.694,45.012,1084.248
-635.439,-6855.524,1080.620,-121.692,45.012,1080.620
-608.471,-6855.541,1076.399,-121.689,45.012,1076.399
-581.503,-6855.557,1078.860,-121.687,45.012,1078.860
-554.366,-6855.573,1074.673,-121.685,45.012,1074.673
-527.398,-6855.587,1083.104,-121.683,45.012,1083.104
-500.261,-6855.601,1087.383,-121.681,45.012,1087.383
-473.293,-6855.614,1089.135,-121.678,45.012,1089.135
-446.156,-6855.626,1094.805,-121.676,45.012,1094.805
-419.188,-6855.638,1090.207,-121.674,45.012,1090.207
-392.219,-6855.649,1080.662,-121.672,45.012,1080.662
-365.083,-6855.660,1072.487,-121.670,45.012,1072.487
-338.114,-6855.669,1068.006,-121.667,45.012,1068.006
-310.978,-6855.678,1066.482,-121.665,45.012,1066.482
-283.841,-6855.686,1064.054,-121.663,45.012,1064.054
-256.872,-6855.693,1056.620,-121.661,45.012,1056.620
-229.904,-6855.700,1047.073,-121.659,45.012,1047.073
-202.936,-6855.706,1035.867,-121.656,45.012,1035.867
-175.799,-6855.711,1020.969,-121.654,45.012,1020.969
-148.662,-6855.715,1009.079,-121.652,45.012,1009.079
-121.694,-6855.719,1022.899,-121.650,45.012,1022.899
-94.557,-6855.722,1048.297,-121.648,45.012,1048.297
-67.589,-6855.724,1051.013,-121.645,45.012,1051.013
-40.621,-6855.725,1040.558,-121.643,45.012,1040.558
-13.484,-6855.726,1018.714,-121.641,45.012,1018.714
13.484,-6855.726,995.505,-121.639,45.012,995.505
40.621,-6855.725,1009.733,-121.637,45.012,1009.733
67.589,-6855.724,1022.654,-121.635,45.012,1022.654
94.557,-6855.722,1042.063,-121.632,45.012,1042.063
121.694,-6855.719,1034.266,-121.630,45.012,1034.266
148.662,-6855.715,1015.532,-121.628,45.012,1015.532
175.799,-6855.711,1035.053,-121.626,45.012,1035.053
202.936,-6855.706,1039.914,-121.624,45.012,1039.914
229.904,-6855.700,1029.805,-121.621,45.012,1029.805
256.872,-6855.693,1063.654,-121.619,45.012,1063.654
284.009,-6855.686,1100.346,-121.617,45.012,1100.346
310.978,-6855.678,1127.772,-121.615,45.012,1127.772
338.114,-6855.669,1148.865,-121.613,45.012,1148.865
365.083,-6855.660,1133.648,-121.610,45.012,1133.648
392.219,-6855.649,1109.359,-121.608,45.012,1109.359
419.188,-6855.638,1103.616,-121.606,45.012,1103.616
446.156,-6855.626,1108.811,-121.604,45.012,1108.811
473.293,-6855.614,1122.132,-121.602,45.012,1122.132
500.429,-6855.601,1136.874,-121.599,45.012,1136.874
527.398,-6855.587,1139.737,-121.597,45.012,1139.737
554.366,-6855.573,1124.849,-121.595,45.012,1124.849
581.503,-6855.557,1104.410,-121.593,45.012,1104.410
608.471,-6855.541,1083.471,-121.591,45.012,1083.471
635.608,-6855.524,1069.929,-121.588,45.012,1069.929
662.576,-6855.506,1085.466,-121.586,45.012,1085.466
689.713,-6855.488,1123.771,-121.584,45.012,1123.771
716.681,-6855.469,1155.369,-121.582,45.012,1155.369
743.649,-6855.450,1158.278,-121.580,45.012,1158.278
770.786,-6855.429,1128.654,-121.578,45.012,1128.654
797.754,-6855.408,1087.152,-121.575,45.012,1087.152
824.891,-6855.386,1046.862,-121.573,45.012,1046.862
851.859,-6855.363,1009.257,-121.571,45.012,1009.257
878.996,-6855.340,980.442,-121.569,45.012,980.442
905.964,-6855.315,958.881,-121.567,45.012,958.881
932.933,-6855.291,941.824,-121.564,45.012,941.824
960.069,-6855.265,926.797,-121.562,45.012,926.797
987.206,-6855.239,911.465,-121.560,45.012,911.465
1014.174,-6855.212,894.342,-121.558,45.012,894.342
1041.143,-6855.184,877.523,-121.556,45.012,877.523
1068.279,-6855.155,860.546,-121.553,45.012,860.546
1095.248,-6855.126,848.155,-121.551,45.012,848.155
1122.385,-6855.096,837.962,-121.549,45.012,837.962
1149.353,-6855.065,830.612,-121.547,45.012,830.612
1176.490,-6855.034,825.328,-121.545,45.012,825.328
1203.458,-6855.001,819.982,-121.542,45.012,819.982
1230.426,-6854.969,815.579,-121.540,45.012,815.579
1257.563,-6854.935,809.353,-121.538,45.012,809.353
1284.531,-6854.901,806.022,-121.536,45.012,806.022
1311.668,-6854.866,804.283,-121.534,45.012,804.283
1338.636,-6854.830,801.966,-121.532,45.012,801.966
1365.773,-6854.793,804.712,-121.529,45.012,804.712
1392.741,-6854.756,810.151,-121.527,45.012,810.151
1419.709,-6854.718,813.354,-121.525,45.012,813.354
1446.846,-6854.679,809.200,-121.523,45.012,809.200
1473.983,-6854.639,803.381,-121.521,45.012,803.381
1500.951,-6854.599,798.754,-121.518,45.012,798.754
1527.919,-6854.559,795.712,-121.516,45.012,795.712
1555.056,-6854.517,792.943,-121.514,45.012,792.943
1582.025,-6854.474,788.365,-121.512,45.012,788.365
1609.161,-6854.431,784.847,-121.510,45.012,784.847
1636.130,-6854.387,778.378,-121.507,45.012,778.378
1663.266,-6854.342,767.667,-121.505,45.012,767.667
1690.235,-6854.297,761.838,-121.503,45.012,761.838
1717.203,-6854.251,762.219,-121.501,45.012,762.219
1744.340,-6854.205,771.012,-121.499,45.012,771.012
1771.308,-6854.157,797.939,-121.496,45.012,797.939
1798.445,-6854.108,810.695,-121.494,45.012,810.695
1825.413,-6854.060,816.072,-121.492,45.012,816.072
1852.550,-6854.009,818.873,-121.490,45.012,818.873
1879.518,-6853.959,819.738,-121.488,45.012,819.738
1906.486,-6853.908,820.750,-121.485,45.012,820.750
1933.623,-6853.856,821.052,-121.483,45.012,821.052
1960.760,-6853.803,819.931,-121.481,45.012,819.931
1987.728,-6853.750,817.495,-121.479,45.012,817.495
2014.696,-6853.696,816.352,-121.477,45.012,816.352
2041.833,-6853.641,818.094,-121.475,45.012,818.094
2068.801,-6853.585,822.185,-121.472,45.012,822.185
2095.938,-6853.529,824.260,-121.470,45.012,824.260
2122.906,-6853.472,826.408,-121.468,45.012,826.408
2150.043,-6853.414,824.835,-121.466,45.012,824.835
2177.011,-6853.355,825.920,-121.464,45.012,825.920
2203.979,-6853.296,826.636,-121.461,45.012,826.636
2231.116,-6853.236,821.515,-121.459,45.012,821.515
2258.084,-6853.176,817.130,-121.457,45.012,817.130
2285.221,-6853.114,815.499,-121.455,45.012,815.499
2312.190,-6853.052,813.685,-121.453,45.012,813.685
2339.326,-6852.989,814.064,-121.450,45.012,814.064
2366.295,-6852.925,816.000,-121.448,45.012,816.000
2393.263,-6852.861,817.484,-121.446,45.012,817.484
2420.400,-6852.796,816.866,-121.444,45.012,816.866
2447.536,-6852.729,814.282,-121.442,45.012,814.282
2474.505,-6852.663,813.334,-121.439,45.012,813.334
2501.473,-6852.596,816.669,-121.437,45.012,816.669
